user_id,login_time,logout_time,content_watched,genres_watched,total_watch_time,num_pauses,buffer_events,was_recommended
u090,2025-05-16T04:00:00,2025-05-16T05:12:00,"['s046', 's035']",['Comedy'],69,5,1,True
u090,2025-05-15T20:43:00,2025-05-15T21:04:00,"['s010', 's042', 's001', 's041', 's020']","['Drama', 'Horror', 'Romance']",18,2,3,False
u091,2025-06-05T15:31:00,2025-06-05T16:07:00,"['s032', 's011', 's014']","['Thriller', 'Romance', 'Action']",30,1,1,True
u091,2025-05-20T12:17:00,2025-05-20T14:00:00,"['s034', 's046', 's006', 's043']","['Sci-Fi', 'Horror']",96,0,1,False
u091,2025-06-03T20:22:00,2025-06-03T21:26:00,"['s048', 's024', 's036']","['Action', 'Romance', 'Sci-Fi']",59,1,0,True
u091,2025-06-07T23:55:00,2025-06-08T00:04:00,"['s040', 's006']","['Horror', 'Comedy', 'Romance']",4,4,0,True
u091,2025-06-11T22:21:00,2025-06-11T23:36:00,['s026'],['Thriller'],72,5,3,False
u091,2025-06-02T00:05:00,2025-06-02T00:25:00,"['s012', 's005', 's030', 's044']",['Sci-Fi'],10,1,0,True
u091,2025-05-22T21:19:00,2025-05-22T22:36:00,"['s012', 's002', 's021', 's010', 's037']","['Thriller', 'Sci-Fi', 'Romance']",67,1,0,False
u092,2025-06-01T10:30:00,2025-06-01T12:17:00,"['s005', 's041', 's020', 's016', 's036']","['Sci-Fi', 'Horror', 'Comedy']",102,1,1,True
u092,2025-05-29T13:14:00,2025-05-29T14:48:00,"['s035', 's014', 's021', 's036', 's020']","['Romance', 'Drama']",91,0,0,True
u092,2025-06-11T08:04:00,2025-06-11T09:08:00,"['s011', 's026']","['Sci-Fi', 'Drama']",57,1,2,False
u092,2025-05-24T21:07:00,2025-05-24T23:02:00,"['s032', 's040', 's046', 's047', 's008']",['Romance'],111,2,0,False
u092,2025-06-08T11:59:00,2025-06-08T13:00:00,"['s037', 's012']","['Drama', 'Sci-Fi']",61,3,1,True
u092,2025-05-24T05:13:00,2025-05-24T06:43:00,"['s049', 's034', 's032', 's047']",['Sci-Fi'],81,2,0,True
u092,2025-05-27T21:02:00,2025-05-27T21:24:00,"['s034', 's016', 's009', 's010', 's002']","['Horror', 'Drama', 'Sci-Fi']",13,1,1,False
u092,2025-05-31T01:46:00,2025-05-31T03:24:00,"['s013', 's012', 's003', 's017', 's049']","['Romance', 'Thriller', 'Horror']",98,4,1,False
u093,2025-06-07T21:24:00,2025-06-07T22:25:00,"['s045', 's048']","['Comedy', 'Action', 'Thriller']",56,2,1,True
u093,2025-05-23T18:38:00,2025-05-23T20:04:00,"['s004', 's049', 's003', 's013']",['Action'],78,1,1,False
u093,2025-05-23T18:05:00,2025-05-23T18:59:00,['s037'],"['Action', 'Drama', 'Romance']",44,3,1,True
u093,2025-05-20T10:02:00,2025-05-20T10:33:00,['s002'],['Comedy'],22,1,0,False
u093,2025-06-08T17:01:00,2025-06-08T18:41:00,['s006'],"['Sci-Fi', 'Romance']",95,1,1,True
u093,2025-06-05T06:33:00,2025-06-05T07:02:00,"['s013', 's001', 's037', 's027', 's031']",['Sci-Fi'],29,2,2,False
u093,2025-06-04T17:59:00,2025-06-04T18:15:00,['s010'],"['Drama', 'Comedy']",7,1,2,True
u093,2025-05-19T21:47:00,2025-05-19T22:06:00,"['s008', 's044']","['Romance', 'Horror', 'Comedy']",16,0,0,False
u093,2025-05-19T08:31:00,2025-05-19T08:42:00,"['s048', 's044', 's006', 's008', 's025']","['Drama', 'Sci-Fi']",10,0,0,False
u093,2025-05-14T21:42:00,2025-05-14T22:02:00,['s029'],['Comedy'],11,0,3,True
u093,2025-06-06T01:58:00,2025-06-06T03:40:00,"['s013', 's040']","['Comedy', 'Sci-Fi', 'Drama']",95,1,4,True
u093,2025-05-21T18:12:00,2025-05-21T19:12:00,"['s014', 's035', 's001']","['Sci-Fi', 'Romance', 'Action']",54,0,1,False
u093,2025-05-17T17:11:00,2025-05-17T17:35:00,"['s007', 's006']","['Drama', 'Thriller']",20,2,0,False
u093,2025-06-10T11:02:00,2025-06-10T12:14:00,"['s001', 's037', 's043']","['Sci-Fi', 'Horror']",70,0,0,False
u093,2025-05-30T02:13:00,2025-05-30T02:34:00,"['s013', 's045', 's024', 's023', 's047']","['Horror', 'Drama']",21,0,0,False
u093,2025-06-11T19:36:00,2025-06-11T19:41:00,"['s039', 's023', 's009', 's045', 's038']","['Horror', 'Drama']",2,1,2,False
u093,2025-05-23T09:58:00,2025-05-23T11:01:00,"['s018', 's013']","['Action', 'Thriller']",62,3,2,True
u093,2025-05-29T16:31:00,2025-05-29T17:25:00,"['s014', 's002']","['Drama', 'Comedy']",50,4,2,False
u093,2025-05-14T04:00:00,2025-05-14T04:23:00,['s028'],['Action'],16,1,2,False
u093,2025-06-03T19:32:00,2025-06-03T20:06:00,"['s018', 's004', 's011', 's039']","['Drama', 'Romance', 'Horror']",26,1,1,True
u093,2025-06-08T21:19:00,2025-06-08T21:26:00,"['s009', 's019']","['Comedy', 'Drama', 'Action']",1,1,2,True
u094,2025-06-10T18:01:00,2025-06-10T19:28:00,"['s045', 's046']","['Drama', 'Sci-Fi']",87,1,0,True
u094,2025-05-13T18:24:00,2025-05-13T19:47:00,"['s032', 's037', 's041', 's029']","['Romance', 'Action']",78,0,2,False
u094,2025-05-29T21:06:00,2025-05-29T22:07:00,"['s024', 's019', 's028']",['Sci-Fi'],52,0,0,True
u094,2025-05-17T20:14:00,2025-05-17T20:36:00,"['s028', 's001', 's008', 's003']","['Drama', 'Horror', 'Thriller']",18,2,1,True
u094,2025-05-22T10:20:00,2025-05-22T10:28:00,"['s015', 's007', 's029', 's026', 's018']",['Romance'],2,3,1,True
u094,2025-06-05T11:54:00,2025-06-05T12:04:00,['s034'],['Horror'],2,2,0,False
u094,2025-05-29T16:02:00,2025-05-29T17:04:00,"['s038', 's002']","['Drama', 'Action', 'Horror']",61,4,0,True
u094,2025-05-21T21:31:00,2025-05-21T22:41:00,"['s029', 's007', 's016', 's004']","['Comedy', 'Sci-Fi']",70,2,0,True
u094,2025-05-15T04:12:00,2025-05-15T06:01:00,"['s034', 's018', 's032']","['Sci-Fi', 'Romance']",105,0,4,True
u094,2025-05-21T22:41:00,2025-05-21T22:49:00,"['s028', 's012', 's023', 's035', 's034']","['Action', 'Romance', 'Comedy']",8,4,4,False
u095,2025-05-24T13:10:00,2025-05-24T14:18:00,"['s008', 's036']",['Action'],68,1,3,True
u095,2025-06-12T12:57:00,2025-06-12T14:44:00,"['s026', 's011', 's029', 's017', 's028']","['Romance', 'Sci-Fi']",104,3,0,True
u095,2025-06-08T15:08:00,2025-06-08T15:21:00,"['s009', 's045']","['Drama', 'Horror']",5,0,3,True
u095,2025-05-25T02:32:00,2025-05-25T03:28:00,"['s007', 's020', 's022', 's041']","['Drama', 'Horror', 'Comedy']",50,1,3,True
u095,2025-06-08T18:48:00,2025-06-08T19:55:00,"['s008', 's017', 's003', 's002']","['Comedy', 'Action', 'Thriller']",57,3,0,True
u095,2025-06-07T02:58:00,2025-06-07T03:11:00,"['s037', 's001', 's021']",['Comedy'],4,0,1,False
u095,2025-05-15T23:50:00,2025-05-16T00:35:00,['s017'],"['Thriller', 'Horror', 'Drama']",43,1,1,False
u095,2025-05-26T13:05:00,2025-05-26T14:32:00,"['s026', 's039', 's034', 's032']","['Sci-Fi', 'Comedy', 'Drama']",78,1,0,True
u095,2025-06-08T20:47:00,2025-06-08T21:48:00,['s027'],"['Thriller', 'Horror']",51,1,0,False
u095,2025-05-17T15:28:00,2025-05-17T16:25:00,['s010'],['Romance'],51,0,2,True
u095,2025-05-15T05:38:00,2025-05-15T06:45:00,"['s018', 's016', 's015', 's012', 's049']","['Romance', 'Sci-Fi']",60,0,2,True
u095,2025-06-05T10:56:00,2025-06-05T12:26:00,"['s019', 's038', 's037', 's008', 's040']","['Horror', 'Drama']",81,3,1,True
u095,2025-05-25T00:28:00,2025-05-25T00:54:00,"['s002', 's014']","['Drama', 'Thriller']",20,2,5,True
u095,2025-06-06T14:25:00,2025-06-06T16:18:00,['s006'],"['Drama', 'Sci-Fi']",111,2,0,False
u095,2025-06-12T00:05:00,2025-06-12T00:13:00,"['s007', 's035', 's006']",['Action'],-2,3,0,False
u095,2025-06-09T23:58:00,2025-06-10T01:16:00,"['s033', 's038', 's029', 's010', 's008']",['Romance'],70,1,2,False
u095,2025-06-06T11:05:00,2025-06-06T12:14:00,"['s019', 's043', 's033', 's002', 's005']","['Romance', 'Action', 'Comedy']",59,0,1,False
u095,2025-05-20T07:32:00,2025-05-20T09:14:00,"['s023', 's034', 's033', 's048']",['Thriller'],101,2,1,False
u095,2025-06-05T01:36:00,2025-06-05T02:28:00,['s035'],['Drama'],45,0,0,False
u095,2025-05-24T19:26:00,2025-05-24T20:40:00,"['s031', 's021', 's043', 's006']",['Horror'],74,3,0,True
u095,2025-06-07T15:24:00,2025-06-07T15:39:00,"['s026', 's006', 's049', 's042', 's043']",['Sci-Fi'],11,3,0,False
u095,2025-06-04T17:47:00,2025-06-04T19:18:00,"['s011', 's039', 's043']","['Thriller', 'Horror']",82,5,3,True
u095,2025-05-30T20:16:00,2025-05-30T21:35:00,"['s043', 's041', 's004', 's018']",['Thriller'],69,0,1,True
u095,2025-05-18T08:47:00,2025-05-18T09:25:00,"['s028', 's008', 's023', 's003', 's032']","['Comedy', 'Sci-Fi', 'Horror']",37,1,0,True
u096,2025-06-07T09:41:00,2025-06-07T10:14:00,"['s023', 's007', 's030', 's038']","['Comedy', 'Horror', 'Romance']",28,1,1,True
u096,2025-06-11T03:02:00,2025-06-11T03:12:00,"['s045', 's041', 's019', 's040']","['Romance', 'Thriller']",1,1,3,True
u096,2025-05-25T01:15:00,2025-05-25T02:38:00,['s018'],"['Thriller', 'Action']",77,1,0,True
u096,2025-06-02T04:54:00,2025-06-02T05:00:00,"['s022', 's007', 's025', 's010', 's011']","['Thriller', 'Sci-Fi']",4,1,1,False
u096,2025-05-31T12:08:00,2025-05-31T12:48:00,"['s009', 's001', 's033', 's037', 's015']","['Thriller', 'Romance']",32,1,2,False
u096,2025-06-04T20:06:00,2025-06-04T20:40:00,['s028'],['Action'],25,0,1,True
u096,2025-05-19T21:18:00,2025-05-19T22:59:00,"['s039', 's037', 's005', 's028']",['Thriller'],93,1,1,False
u096,2025-05-17T01:24:00,2025-05-17T02:07:00,"['s008', 's038']","['Sci-Fi', 'Action', 'Thriller']",42,2,0,False
u096,2025-05-20T10:18:00,2025-05-20T12:08:00,"['s007', 's015', 's014', 's031']","['Romance', 'Drama', 'Action']",107,1,2,True
u096,2025-05-24T07:33:00,2025-05-24T07:43:00,"['s036', 's033', 's007']","['Action', 'Comedy']",6,4,2,True
u096,2025-05-20T12:51:00,2025-05-20T13:42:00,"['s032', 's010', 's017']",['Thriller'],47,1,1,True
u096,2025-05-27T11:12:00,2025-05-27T12:40:00,"['s045', 's019']","['Drama', 'Thriller']",88,0,1,True
u096,2025-05-15T21:00:00,2025-05-15T22:05:00,['s034'],['Comedy'],58,3,2,True
u096,2025-06-06T11:54:00,2025-06-06T13:12:00,['s035'],"['Comedy', 'Drama', 'Romance']",70,1,1,True
u096,2025-06-07T02:00:00,2025-06-07T02:23:00,"['s006', 's029', 's018']","['Thriller', 'Drama']",22,3,2,False
u096,2025-05-27T20:34:00,2025-05-27T21:58:00,"['s041', 's025', 's017', 's035']","['Thriller', 'Comedy']",82,1,2,False
u096,2025-05-24T07:56:00,2025-05-24T09:30:00,"['s045', 's040', 's036', 's029']","['Thriller', 'Romance']",85,0,3,False
u096,2025-05-17T02:37:00,2025-05-17T03:23:00,"['s017', 's021', 's043', 's004', 's008']",['Thriller'],41,1,3,True
u096,2025-06-09T06:23:00,2025-06-09T07:54:00,['s044'],"['Action', 'Sci-Fi']",89,2,3,False
u096,2025-05-30T08:41:00,2025-05-30T10:39:00,"['s008', 's005', 's031']",['Romance'],118,3,2,False
u096,2025-05-15T19:34:00,2025-05-15T20:08:00,"['s049', 's036', 's026', 's014', 's027']","['Sci-Fi', 'Romance']",25,1,0,False
u096,2025-06-11T11:22:00,2025-06-11T11:43:00,"['s038', 's017', 's021', 's024', 's039']",['Romance'],20,3,1,True
u097,2025-05-14T03:03:00,2025-05-14T04:24:00,"['s020', 's009', 's034', 's038', 's017']",['Drama'],71,3,0,True
u097,2025-05-30T03:03:00,2025-05-30T03:56:00,"['s048', 's036', 's040']","['Romance', 'Horror']",43,0,0,True
u097,2025-05-27T21:02:00,2025-05-27T22:48:00,"['s011', 's001', 's020']","['Romance', 'Action']",100,2,1,True
u097,2025-06-02T03:58:00,2025-06-02T04:46:00,['s037'],"['Horror', 'Action']",40,1,2,False
u097,2025-05-23T01:05:00,2025-05-23T01:34:00,"['s002', 's028', 's009', 's016', 's024']","['Horror', 'Romance']",21,0,3,False
u097,2025-05-18T22:52:00,2025-05-19T00:46:00,"['s027', 's022']","['Action', 'Drama', 'Comedy']",104,2,1,True
u098,2025-06-09T11:20:00,2025-06-09T12:42:00,"['s004', 's001']","['Comedy', 'Romance', 'Sci-Fi']",77,2,0,False
u098,2025-05-18T09:20:00,2025-05-18T09:47:00,"['s012', 's049', 's029']","['Romance', 'Comedy']",25,0,1,False
u098,2025-05-27T03:16:00,2025-05-27T04:12:00,"['s040', 's005', 's025']",['Drama'],54,2,2,True
u098,2025-05-25T18:51:00,2025-05-25T20:26:00,['s024'],"['Horror', 'Action', 'Thriller']",94,2,2,False
u098,2025-06-11T02:24:00,2025-06-11T03:18:00,['s049'],"['Drama', 'Horror', 'Romance']",54,3,1,False
u098,2025-05-31T00:37:00,2025-05-31T01:43:00,"['s009', 's013', 's006', 's012', 's037']","['Action', 'Romance', 'Drama']",59,1,0,False
u098,2025-05-25T10:24:00,2025-05-25T11:26:00,"['s017', 's011', 's041', 's028']",['Sci-Fi'],60,0,1,False
u098,2025-05-20T11:48:00,2025-05-20T11:59:00,"['s017', 's015', 's048', 's049', 's031']","['Sci-Fi', 'Romance']",8,1,4,True
u098,2025-06-08T19:03:00,2025-06-08T20:41:00,"['s004', 's030', 's036', 's023', 's041']",['Action'],92,2,0,False
u098,2025-06-05T09:29:00,2025-06-05T09:56:00,"['s008', 's043']","['Comedy', 'Sci-Fi', 'Thriller']",23,0,0,True
u098,2025-05-24T12:34:00,2025-05-24T13:25:00,['s003'],"['Romance', 'Action', 'Comedy']",47,1,0,False
u098,2025-05-25T23:31:00,2025-05-26T00:59:00,"['s048', 's010', 's013']",['Drama'],81,2,0,True
u098,2025-05-21T19:24:00,2025-05-21T19:48:00,"['s035', 's040', 's049']","['Comedy', 'Romance', 'Thriller']",17,0,1,False
u098,2025-05-16T20:41:00,2025-05-16T21:43:00,"['s049', 's014', 's016', 's043']","['Comedy', 'Horror']",55,2,0,False
u098,2025-05-20T13:42:00,2025-05-20T14:49:00,['s013'],"['Thriller', 'Romance', 'Sci-Fi']",65,1,3,False
u099,2025-05-29T02:15:00,2025-05-29T03:51:00,"['s004', 's005', 's039', 's025', 's016']",['Action'],96,2,3,True
u099,2025-06-10T21:57:00,2025-06-10T22:26:00,"['s039', 's015', 's021', 's047']","['Thriller', 'Sci-Fi', 'Action']",29,2,0,False
u099,2025-05-23T10:36:00,2025-05-23T11:23:00,"['s001', 's003', 's045']","['Comedy', 'Drama', 'Thriller']",44,2,0,True
u099,2025-05-31T00:54:00,2025-05-31T01:55:00,"['s019', 's033', 's005', 's028', 's023']",['Action'],54,3,1,True
u099,2025-06-12T11:50:00,2025-06-12T12:41:00,"['s028', 's004', 's035']",['Horror'],47,1,1,False
u099,2025-05-29T10:59:00,2025-05-29T12:32:00,"['s039', 's040', 's014', 's029']","['Horror', 'Thriller', 'Drama']",92,2,0,True
u099,2025-06-11T14:58:00,2025-06-11T16:39:00,"['s016', 's042', 's039']",['Sci-Fi'],91,1,1,False
u099,2025-06-04T20:41:00,2025-06-04T21:51:00,"['s035', 's048', 's025']","['Thriller', 'Horror', 'Romance']",60,1,0,False
u099,2025-06-06T00:22:00,2025-06-06T01:32:00,"['s004', 's020', 's021', 's031', 's038']","['Sci-Fi', 'Romance', 'Drama']",68,2,0,True
u099,2025-06-02T10:52:00,2025-06-02T12:24:00,"['s025', 's015', 's003']",['Horror'],90,4,1,False
u099,2025-06-09T05:24:00,2025-06-09T06:38:00,"['s012', 's018', 's009']",['Horror'],68,1,1,False
u099,2025-05-23T07:16:00,2025-05-23T08:36:00,"['s034', 's016']",['Thriller'],73,0,0,False
u099,2025-05-19T20:52:00,2025-05-19T21:11:00,"['s032', 's002', 's026', 's011', 's037']",['Sci-Fi'],9,2,1,False
u099,2025-06-05T10:10:00,2025-06-05T10:21:00,"['s014', 's011', 's010', 's008', 's003']",['Drama'],2,1,2,True
u099,2025-05-20T23:56:00,2025-05-21T01:54:00,['s005'],"['Thriller', 'Romance', 'Comedy']",118,0,4,True
u099,2025-05-18T05:11:00,2025-05-18T05:21:00,"['s041', 's039', 's043', 's036', 's044']","['Comedy', 'Romance']",10,1,0,True
u099,2025-06-06T22:16:00,2025-06-06T22:31:00,"['s024', 's025']",['Action'],11,2,0,True
u099,2025-05-23T16:56:00,2025-05-23T18:55:00,"['s021', 's042', 's016']","['Drama', 'Thriller', 'Comedy']",111,0,0,False
u099,2025-06-03T23:06:00,2025-06-03T23:46:00,"['s042', 's009', 's013', 's021', 's020']","['Horror', 'Thriller']",34,0,4,True
u099,2025-06-12T18:40:00,2025-06-12T20:26:00,['s001'],['Comedy'],105,2,1,False
